"Quote_Id","Quote_Date","Quote_Flag","Field_info1","Field_info2","Field_info3","Field_info4","Coverage_info1","Coverage_info2","Coverage_info3","Sales_info1","Sales_info2","Sales_info3","Sales_info4","Sales_info5","Personal_info1","Personal_info2","Personal_info3","Personal_info4","Personal_info5","Property_info1","Property_info2","Property_info3","Property_info4","Property_info5","Geographic_info1","Geographic_info2","Geographic_info3","Geographic_info4","Geographic_info5"
77965,"10/7/13",0,"J",0.9691,"1,165","N",8,22,"G",0,5,22,"T",16658,"N",7,"ZA",0,2,"N",0,"J",0,8,14,6,-1,"N","TX"
77991,"17/3/15",0,"K",0.887,"1,113","Y",16,22,"A",0,5,11,"P",35790,"N",22,"ZA",0,2,"Y",0,"S",0,7,24,12,-1,"N","TX"
78052,"10/4/14",0,"B",0.9153,"935","N",6,22,"D",1,5,20,"Q",55947,"N",4,"ZA",0,2,"N",0,"O",0,6,2,9,-1,"N","CA"
78100,"31/12/14",1,"B",0.9153,"935","N",8,22,"E",0,3,20,"T",60108,"N",5,"ZA",0,2,"N",0,"O",1,21,2,10,-1,"N","CA"
78120,"12/4/14",0,"B",0.9153,"935","N",5,22,"D",0,5,11,"V",59272,"N",8,"ZA",0,2,"N",0,"O",0,15,2,10,-1,"N","CA"
78148,"15/9/14",0,"B",0.9153,"935","N",8,22,"J",1,2,20,"K",29054,"N",13,"ZA",0,2,"N",0,"O",0,23,1,15,-1,"N","CA"
78229,"30/12/13",0,"J",0.8922,"1,165","N",8,22,"G",1,5,7,"K",66141,"N",-1,"ZA",0,2,"N",0,"Q",0,8,23,4,-1,"N","TX"
78230,"20/6/14",1,"F",1.0006,"548","N",6,22,"E",1,3,20,"V",42741,"N",8,"XM",0,,"N",0,"R",1,15,4,18,-1,"N","NJ"
78248,"2/1/14",0,"E",0.9472,"1,487","N",10,22,"F",1,5,7,"Q",29497,"N",6,"ZA",0,2,"N",0,"R",0,13,9,25,-1,"N","IL"
78267,"23/2/15",0,"B",0.9153,"935","N",6,22,"D",1,5,11,"K",27258,"N",8,"ZA",0,2,"N",0,"O",1,10,2,4,25,"N","CA"
78288,"5/1/14",0,"E",0.9472,"1,487","N",12,22,"F",0,5,20,"M",63382,"N",25,"ZA",0,2,"Y",0,"O",0,20,9,24,-1,"N","IL"
78317,"13/4/15",0,"B",0.9153,"935","N",13,22,"D",1,5,11,"K",17826,"N",15,"ZA",0,2,"N",0,"O",1,24,2,13,-1,"N","CA"
78362,"21/2/13",1,"B",0.9403,"965","N",6,22,"J",1,4,23,"K",30164,"N",6,"ZA",0,2,"Y",0,"O",1,9,2,10,-1,"N","CA"
78433,"14/5/13",1,"F",0.9313,"564","N",7,22,"E",1,3,15,"P",24526,"N",4,"XR",0,,"N",0,"R",1,18,4,22,-1,"N","NJ"
78435,"2/1/14",0,"J",0.8922,"1,113","N",4,22,"F",1,5,7,"Q",5604,"N",10,"ZA",0,2,"N",0,"S",0,4,25,15,-1,"N","TX"
78516,"13/8/13",0,"B",0.9403,"965","N",5,22,"E",1,4,4,"P",51661,"N",-1,"ZA",0,2,"N",0,"O",1,15,2,10,-1,"N","CA"
78609,"9/9/14",0,"J",0.8928,"1,113","N",6,22,"F",1,5,11,"P",38202,"N",-1,"XO",0,,"N",0,"L",1,4,25,13,-1,"N","TX"
78650,"30/1/14",0,"J",0.8922,"1,113","N",25,22,"G",0,5,20,"Q",23778,"N",18,"ZA",0,2,"N",0,"S",0,16,25,16,-1,"N","TX"
78719,"8/1/14",1,"F",0.9838,"548","N",2,22,"J",0,4,8,"T",49552,"N",4,"XD",0,,"N",0,"R",0,4,4,16,-1,"N","NJ"
78742,"20/3/15",1,"F",1.0101,"548","N",8,22,"E",0,3,20,"T",51156,"N",6,"XJ",0,,"N",0,"J",1,14,4,18,-1,"N","NJ"
78806,"27/7/13",0,"J",0.9691,"1,165","N",6,22,"G",1,5,4,"R",155,"N",10,"ZA",0,2,"N",0,"J",0,4,23,6,-1,"N","TX"
78816,"5/4/14",0,"J",0.8922,"1,113","N",14,2,"F",0,4,22,"M",9551,"N",6,"XM",0,,"N",0,"J",1,13,19,4,-1,"N","TX"
78883,"6/5/13",0,"B",0.9403,"965","N",13,22,"D",1,5,1,"K",28311,"N",7,"ZA",0,2,"N",0,"O",1,10,2,4,-1,"N","CA"
79103,"30/6/14",0,"E",0.9392,"1,487","N",12,22,"F",1,5,11,"K",14332,"N",-1,"ZA",0,2,"N",0,"R",0,18,10,24,-1,"N","IL"
79123,"25/11/14",0,"B",0.9153,"935","N",11,22,"E",1,3,20,"P",64703,"N",5,"ZA",0,2,"Y",0,"O",1,20,2,4,-1,"N","CA"
79187,"6/3/13",1,"F",0.8945,"564","N",3,22,"E",1,3,14,"T",3454,"N",5,"XQ",0,,"Y",0,"R",1,9,4,18,-1,"N","NJ"
79229,"11/4/13",0,"J",0.9769,"1,165","N",6,22,"F",1,3,23,"Q",60670,"N",-1,"ZW",0,1,"N",0,"J",1,4,25,9,-1,"N","TX"
79238,"30/8/13",0,"E",0.9487,"1,480","N",15,22,"A",1,3,21,"V",47865,"N",-1,"ZH",0,,"N",0,"J",1,15,9,24,-1,"N","IL"
79272,"3/9/14",0,"F",1.0006,"548","N",4,25,"E",0,4,18,"T",35347,"N",4,"XX",0,,"Y",0,"R",1,5,4,17,-1,"N","NJ"
79296,"5/2/13",0,"J",0.9559,"1,165","N",6,22,"G",1,5,23,"P",25772,"N",-1,"ZA",0,2,"N",0,"J",0,2,14,7,-1,"N","TX"
79304,"21/1/13",0,"F",0.9223,"564","N",6,22,"B",1,5,23,"K",66241,"N",17,"YF",0,,"N",0,"R",0,11,4,19,-1,"N","NJ"
79307,"24/9/13",0,"B",0.9403,"965","N",5,22,"D",1,5,20,"P",60247,"N",-1,"ZA",0,2,"N",0,"A",0,12,2,4,25,"Y","CA"
79317,"3/6/14",0,"E",0.9392,"1,487","N",9,22,"A",1,4,11,"P",48634,"N",8,"XR",0,2,"N",0,"R",1,7,11,23,-1,"N","IL"
79437,"16/6/14",0,"E",0.9392,"1,487","N",2,22,"K",0,5,11,"K",8630,"N",-1,"XM",0,,"N",0,"R",1,1,11,23,-1,"N","IL"
79485,"15/10/13",0,"B",0.9403,"965","N",21,2,"K",1,3,20,"P",48609,"N",7,"ZA",0,2,"Y",0,"O",0,25,1,6,-1,"N","CA"
79492,"6/11/13",0,"B",0.9403,"965","N",5,22,"D",0,5,24,"T",60686,"N",-1,"ZA",0,2,"N",0,"D",0,16,2,11,-1,"N","CA"
79541,"1/5/13",0,"J",0.9691,"1,165","N",7,25,"G",0,4,22,"T",21842,"N",8,"ZF",0,,"N",0,"J",1,7,14,6,-1,"N","TX"
79570,"14/3/13",0,"B",0.9403,"965","N",2,22,"D",0,5,24,"Q",23101,"N",-1,"ZA",0,2,"N",0,"D",1,5,2,13,-1,"N","CA"
79574,"9/3/15",0,"B",0.9153,"935","N",5,22,"D",0,5,20,"K",66301,"N",21,"ZA",0,2,"N",0,"O",1,18,2,7,-1,"N","CA"
79609,"24/5/13",0,"F",0.9313,"564","N",9,22,"J",1,3,15,"V",34035,"N",4,"YE",0,,"N",0,"J",0,7,5,21,-1,"N","NJ"
79646,"25/12/13",0,"J",0.8922,"1,165","N",2,22,"K",1,5,7,"T",8765,"N",6,"ZA",0,2,"N",0,"J",0,2,15,4,-1,"N","TX"
79678,"1/4/13",0,"E",0.9525,"1,480","N",6,22,"F",1,5,23,"K",9444,"N",4,"XH",0,,"N",0,"R",1,9,11,23,-1,"N","IL"
79725,"22/1/14",0,"B",0.9403,"935","N",6,22,"E",1,4,7,"R",15256,"N",5,"ZA",0,2,"N",0,"O",0,15,2,6,-1,"Y","CA"
79759,"1/4/15",1,"K",0.887,"1,113","Y",5,25,"F",1,4,11,"K",22019,"N",11,"XH",0,,"N",0,"I",1,4,14,5,-1,"N","TX"
79819,"4/11/13",0,"J",0.9258,"1,165","N",4,22,"B",0,5,7,"K",48414,"N",6,"XS",0,,"N",0,"I",1,14,14,5,-1,"N","TX"
79820,"11/9/13",0,"B",0.9403,"965","N",16,25,"E",1,4,4,"T",18436,"N",10,"ZA",0,2,"N",0,"O",1,19,2,7,-1,"N","CA"
79939,"30/7/13",0,"F",0.9919,"564","N",13,22,"G",1,3,16,"P",21824,"N",1,"XB",0,,"N",0,"R",1,21,4,22,-1,"N","NJ"
79942,"23/4/13",0,"F",0.9313,"564","N",5,22,"E",1,3,15,"P",28375,"N",5,"ZT",0,,"N",0,"R",1,12,4,19,-1,"N","NJ"
79949,"17/3/13",0,"F",0.8945,"564","N",9,25,"E",0,3,14,"M",12319,"N",4,"XJ",0,,"N",0,"D",0,18,4,21,-1,"N","NJ"
79958,"9/3/14",0,"J",0.8922,"1,113","N",14,22,"F",1,5,11,"M",51259,"N",19,"ZA",0,2,"N",0,"S",0,7,14,6,-1,"N","TX"
80081,"1/1/13",0,"J",0.9559,"1,165","N",3,22,"F",1,5,23,"Q",7123,"N",8,"XJ",0,,"N",0,"I",1,1,15,4,-1,"N","TX"
80096,"2/4/13",0,"J",0.9769,"1,165","N",12,22,"G",1,4,22,"P",38152,"N",6,"XM",0,,"N",0,"J",1,14,14,4,-1,"N","TX"
80129,"21/10/14",0,"F",1.0006,"548","N",18,22,"E",1,5,11,"Q",48403,"N",21,"XH",0,,"N",0,"R",1,16,5,22,-1,"N","NJ"
80167,"6/9/13",0,"F",0.9919,"564","N",12,22,"E",1,5,21,"V",5959,"N",-1,"ZR",0,,"N",0,"R",1,24,4,20,-1,"N","NJ"
80245,"3/11/13",0,"J",0.9258,"1,165","N",11,22,"G",0,5,7,"M",30708,"N",7,"ZA",0,2,"N",0,"J",0,4,24,11,-1,"N","TX"
80262,"4/5/15",0,"K",0.887,"1,113","Y",10,22,"F",1,5,11,"K",65650,"N",6,"XH",0,,"N",0,"S",1,11,24,15,-1,"N","TX"
80327,"23/1/14",0,"J",0.8922,"1,113","N",10,22,"A",1,5,20,"Q",59324,"N",9,"XQ",0,,"N",0,"S",1,6,17,4,-1,"N","TX"
80370,"20/4/15",0,"B",0.9153,"935","N",15,22,"D",0,5,11,"K",18977,"N",5,"ZA",0,2,"N",0,"O",1,24,2,4,-1,"N","CA"
80398,"19/1/13",1,"F",0.9223,"564","N",2,22,"E",0,4,23,"R",54707,"N",5,"XI",0,,"N",0,"R",0,6,4,22,-1,"N","NJ"
80401,"20/7/14",0,"F",1.0006,"548","N",6,22,"E",1,5,11,"V",23955,"N",21,"XR",0,,"N",0,"D",1,21,4,20,-1,"N","NJ"
80426,"22/4/14",0,"F",1.0006,"548","N",15,22,"E",1,5,20,"P",1523,"N",6,"ZC",0,,"Y",0,"R",1,13,4,16,-1,"N","NJ"
80479,"11/2/13",0,"J",0.9559,"1,165","N",4,25,"F",1,5,23,"K",5497,"N",6,"ZT",0,,"N",0,"L",1,12,16,4,-1,"N","TX"
80524,"29/9/14",0,"J",0.8928,"1,113","N",21,22,"G",0,5,11,"K",14869,"N",-1,"ZA",0,2,"Y",0,"D",0,22,24,13,-1,"N","TX"
80587,"23/5/14",1,"F",1.0006,"548","N",17,25,"G",1,4,11,"P",55223,"N",7,"ZN",0,2,"N",0,"R",1,24,4,20,-1,"N","NJ"
80605,"10/4/15",0,"K",0.887,"1,113","Y",8,22,"A",1,5,11,"V",20107,"N",5,"ZR",0,,"N",0,"J",1,11,24,15,-1,"N","TX"
80693,"13/12/13",1,"J",0.8922,"1,165","N",8,22,"G",1,5,7,"V",12939,"N",4,"XR",0,,"N",0,"J",1,22,14,5,-1,"N","TX"
80696,"16/3/13",0,"B",0.9403,"965","N",15,22,"D",1,5,23,"R",48611,"N",5,"ZA",0,2,"Y",0,"O",0,22,2,7,-1,"N","CA"
80710,"16/8/13",0,"F",0.9919,"564","N",9,22,"E",1,5,4,"V",42606,"N",5,"XR",0,,"N",0,"S",1,7,4,21,-1,"N","NJ"
80900,"20/11/13",1,"B",0.9403,"965","N",8,22,"E",1,3,20,"T",39102,"N",1,"ZA",0,2,"N",0,"O",1,21,2,13,-1,"N","CA"
80903,"3/10/14",0,"J",0.8793,"1,113","N",3,22,"F",1,4,22,"V",11133,"N",4,"XR",0,,"N",0,"O",1,1,24,14,-1,"N","TX"
80966,"21/9/13",0,"J",0.9497,"1,165","N",1,2,"F",1,5,4,"R",63135,"N",-1,"YH",0,,"N",0,"O",1,1,15,4,-1,"N","TX"
80969,"9/1/14",0,"J",0.8922,"1,113","N",21,22,"G",1,5,7,"Q",51983,"N",13,"ZA",0,2,"Y",0,"J",0,21,24,16,-1,"N","TX"
80976,"16/3/14",0,"J",0.8922,"1,113","N",20,22,"G",1,5,11,"M",41410,"N",5,"XJ",0,,"Y",0,"J",1,11,24,15,-1,"N","TX"
80987,"6/8/13",0,"B",0.9403,"965","N",9,22,"E",1,3,21,"P",44739,"N",7,"ZA",0,2,"N",0,"D",0,11,1,15,-1,"N","CA"
81020,"8/11/13",0,"J",0.9258,"1,165","N",11,22,"G",1,5,7,"P",11993,"N",6,"XM",0,,"N",0,"A",1,16,13,6,-1,"N","TX"
81050,"10/2/14",0,"J",0.8922,"1,113","N",1,22,"F",0,4,22,"K",8204,"N",5,"ZF",0,,"N",0,"I",1,1,14,6,-1,"N","TX"
81080,"9/12/13",0,"B",0.9403,"965","N",19,22,"D",0,5,7,"K",40572,"N",14,"ZA",0,2,"Y",0,"O",0,21,2,4,-1,"N","CA"
81084,"1/11/13",0,"B",0.9403,"965","N",10,25,"E",1,4,7,"V",48142,"N",4,"ZA",0,2,"N",0,"O",0,17,2,11,-1,"N","CA"
81097,"29/6/13",0,"B",0.9403,"965","N",13,22,"D",0,5,8,"R",20676,"N",6,"ZA",0,2,"N",0,"O",1,23,2,12,-1,"N","CA"
81100,"25/11/13",0,"J",0.9258,"1,165","N",7,22,"G",0,5,7,"K",40739,"N",6,"ZA",0,2,"N",0,"J",0,3,14,6,-1,"N","TX"
81136,"27/9/13",0,"J",0.9497,"1,165","N",2,22,"F",0,3,4,"V",49928,"N",-1,"ZW",0,,"N",0,"R",1,4,12,7,-1,"N","TX"
81249,"20/9/13",0,"F",0.9919,"564","N",4,22,"E",1,5,4,"K",7390,"N",20,"XJ",0,,"N",0,"R",1,5,4,17,-1,"N","NJ"
81254,"28/1/13",0,"B",0.9219,"965","N",8,22,"E",0,3,14,"K",55418,"N",25,"ZA",0,2,"N",0,"O",1,22,2,7,-1,"N","CA"
81304,"3/2/14",1,"E",0.9472,"1,487","N",14,25,"A",1,3,20,"K",28784,"N",7,"XJ",0,2,"N",0,"S",1,17,9,24,-1,"N","IL"
81312,"4/8/14",0,"J",0.8928,"1,113","N",4,22,"F",1,5,11,"K",18361,"N",-1,"ZN",0,,"N",0,"O",1,13,13,6,-1,"N","TX"
81327,"5/8/14",0,"J",0.8928,"1,113","N",4,22,"F",1,5,11,"P",8147,"N",13,"ZA",0,2,"N",0,"J",0,3,14,6,-1,"N","TX"
81353,"22/8/14",0,"B",0.9153,"935","N",12,25,"E",0,4,11,"V",28344,"N",8,"ZA",0,2,"N",0,"D",1,24,2,4,-1,"N","CA"
81423,"12/11/14",1,"B",0.9153,"935","N",7,22,"E",1,3,20,"T",41047,"N",7,"ZA",0,2,"Y",0,"O",1,17,2,4,-1,"N","CA"
81472,"20/4/13",0,"J",0.9769,"1,165","N",4,22,"F",0,5,23,"R",39358,"N",-1,"ZH",0,,"N",0,"J",1,4,14,6,-1,"N","TX"
81482,"8/12/14",0,"B",0.9153,"935","N",14,22,"D",1,5,11,"K",66367,"N",15,"ZA",0,2,"Y",0,"O",1,12,2,4,-1,"N","CA"
81513,"13/1/14",0,"E",0.9472,"1,487","N",4,2,"K",1,4,7,"K",63766,"N",7,"ZH",0,,"N",0,"N",1,6,10,24,-1,"N","IL"
81570,"16/1/14",0,"E",0.9472,"1,487","N",13,22,"F",1,5,7,"Q",11644,"N",8,"ZA",0,2,"N",0,"S",0,9,10,24,-1,"N","IL"
81595,"16/8/13",1,"F",0.9919,"564","N",11,22,"J",0,5,21,"K",65539,"N",6,"XB",0,,"Y",0,"R",1,18,4,22,-1,"N","NJ"
81608,"17/7/14",0,"J",0.8928,"1,113","N",10,22,"G",1,4,22,"Q",31830,"N",24,"ZN",0,,"Y",0,"J",1,10,24,11,-1,"N","TX"
81631,"16/8/13",0,"B",0.9403,"965","N",7,22,"D",0,5,21,"V",18425,"N",5,"ZA",0,2,"N",0,"O",0,5,2,4,25,"N","CA"
81664,"30/5/13",1,"F",0.9313,"564","N",12,25,"E",1,2,17,"K",19229,"N",9,"XD",0,,"N",0,"H",1,13,4,17,-1,"N","NJ"
81666,"21/5/13",0,"B",0.9403,"965","N",16,22,"D",0,5,15,"P",32917,"N",-1,"ZA",0,2,"N",0,"O",0,24,2,4,-1,"N","CA"
81681,"1/7/13",0,"J",0.9691,"1,165","N",2,22,"F",1,5,1,"K",29733,"N",5,"ZA",0,2,"N",0,"I",0,2,24,15,-1,"N","TX"
81691,"27/8/13",0,"B",0.9403,"965","N",3,22,"E",1,4,4,"P",21534,"N",10,"ZA",0,2,"Y",0,"O",1,3,2,12,-1,"N","CA"
81726,"7/7/14",0,"E",0.9392,"1,487","N",11,22,"F",1,5,11,"K",12192,"N",7,"ZA",0,2,"N",0,"D",0,13,9,24,-1,"N","IL"
81782,"12/2/13",0,"F",0.9023,"564","N",8,22,"J",1,3,14,"P",35122,"N",5,"ZG",0,,"Y",0,"R",1,15,4,17,-1,"N","NJ"
81784,"16/12/14",1,"F",1.0005,"548","N",4,25,"E",1,4,11,"Q",16331,"N",5,"YE",0,,"N",0,"S",0,4,4,19,-1,"N","NJ"
81818,"12/11/13",1,"E",0.9482,"1,480","N",9,22,"A",1,3,20,"P",16265,"N",17,"XJ",0,1,"N",0,"D",1,10,9,24,-1,"N","IL"
81874,"11/9/14",0,"J",0.8928,"1,113","N",12,22,"F",1,5,11,"T",15366,"N",11,"XR",0,,"N",0,"J",1,11,19,4,-1,"N","TX"
81879,"27/9/13",0,"B",0.9403,"965","N",8,22,"E",1,3,20,"V",26398,"N",4,"ZA",0,2,"N",0,"O",0,22,2,9,-1,"N","CA"
81884,"4/10/13",0,"B",0.9403,"965","N",6,22,"D",0,5,4,"V",31003,"N",-1,"ZA",0,2,"N",0,"O",0,7,2,8,-1,"N","CA"
81907,"30/7/13",0,"F",0.9919,"564","N",8,22,"E",1,5,4,"R",48154,"N",-1,"XJ",0,,"N",0,"K",0,8,4,16,-1,"N","NJ"
81915,"26/6/13",0,"B",0.9403,"965","N",11,22,"E",1,3,17,"T",40749,"N",12,"ZA",0,2,"N",0,"S",1,18,2,11,-1,"N","CA"
81961,"20/4/13",0,"B",0.9403,"965","N",6,22,"D",0,5,23,"R",64553,"N",22,"ZA",0,2,"N",0,"O",1,11,2,4,-1,"N","CA"
81968,"16/10/14",0,"J",0.8793,"1,113","N",15,22,"F",1,5,22,"Q",53269,"N",5,"ZA",0,2,"N",0,"J",0,7,14,7,-1,"N","TX"
82002,"4/2/14",0,"B",0.9403,"935","N",3,22,"D",0,5,20,"P",28259,"N",6,"ZA",0,2,"Y",0,"O",0,16,2,12,-1,"N","CA"
82048,"16/9/13",1,"B",0.9403,"965","N",2,22,"E",1,3,20,"K",38106,"N",9,"ZA",0,2,"N",0,"O",1,2,2,7,-1,"N","CA"
82081,"16/5/15",0,"F",1.0101,"548","N",8,22,"E",1,5,11,"M",3457,"N",-1,"XW",0,,"N",0,"H",1,21,4,20,-1,"N","NJ"
82108,"8/4/14",0,"J",0.8922,"1,113","N",5,22,"F",1,5,11,"P",22423,"N",18,"ZA",0,2,"N",0,"R",0,1,24,12,-1,"N","TX"
82109,"21/4/15",0,"K",0.887,"1,113","Y",6,22,"G",1,5,11,"Q",18350,"N",6,"XH",0,,"Y",0,"J",1,4,13,6,-1,"N","TX"
82137,"12/2/14",0,"J",0.8922,"1,113","N",18,22,"G",0,5,11,"T",66660,"N",-1,"ZA",0,2,"N",0,"S",0,11,25,14,-1,"Y","TX"
82147,"31/10/14",0,"B",0.9153,"935","N",6,2,"E",0,2,20,"V",65984,"N",6,"ZA",0,2,"N",0,"O",1,13,2,4,-1,"N","CA"
82155,"13/2/15",1,"B",0.9153,"935","N",9,22,"D",1,5,11,"V",50600,"N",7,"ZA",0,2,"N",0,"D",0,25,2,7,-1,"N","CA"
82186,"17/5/15",0,"C",0.8746,"1,487","Y",8,25,"A",1,5,11,"M",678,"N",-1,"XW",0,,"Y",0,"R",1,9,9,25,-1,"N","IL"
82238,"28/1/14",1,"F",0.9838,"548","N",2,22,"E",1,5,7,"K",44114,"N",6,"XM",0,,"N",0,"R",0,10,4,19,-1,"N","NJ"
82255,"10/9/13",0,"J",0.9497,"1,165","N",9,2,"G",1,4,22,"P",5657,"N",25,"XR",0,1,"N",0,"J",1,8,25,16,-1,"N","TX"
82315,"16/7/14",0,"J",0.8928,"1,113","N",1,22,"F",1,5,11,"T",9977,"N",5,"ZA",0,2,"N",0,"I",0,5,25,4,-1,"N","TX"
82373,"22/7/13",0,"F",0.9919,"564","N",1,22,"J",1,5,1,"K",14907,"N",-1,"YH",0,,"Y",0,"H",0,4,4,16,-1,"N","NJ"
82406,"13/5/15",0,"F",1.0101,"548","N",15,22,"E",1,5,11,"T",40232,"N",19,"XJ",0,,"N",0,"N",1,22,4,19,-1,"N","NJ"
82430,"27/3/15",0,"K",0.887,"1,113","Y",5,25,"K",0,4,11,"V",29876,"N",16,"XS",0,,"N",0,"J",1,8,6,4,-1,"N","TX"
82462,"21/11/14",1,"J",0.887,"1,113","N",9,22,"F",1,4,11,"Q",18611,"N",7,"XH",0,,"N",0,"R",1,14,14,8,-1,"N","TX"
82549,"5/11/14",0,"F",1.0006,"548","N",15,25,"E",1,5,11,"T",34457,"N",6,"ZN",0,,"Y",0,"J",1,14,4,18,-1,"N","NJ"
82565,"25/2/14",0,"E",0.9472,"1,487","N",4,22,"F",0,5,20,"P",29005,"N",-1,"XQ",0,,"N",0,"J",0,2,9,25,-1,"N","IL"
82696,"27/5/14",0,"B",0.9153,"935","N",4,25,"E",1,4,11,"P",18739,"N",4,"ZA",0,2,"N",0,"O",0,18,2,10,-1,"N","CA"
82798,"20/3/15",0,"K",0.887,"1,113","Y",6,22,"G",1,5,11,"V",11332,"N",5,"XQ",0,,"N",0,"J",1,7,25,16,-1,"N","TX"
82818,"16/11/14",1,"F",1.0006,"548","N",11,22,"E",1,3,20,"M",19159,"N",6,"ZR",0,,"N",0,"R",1,14,4,22,-1,"N","NJ"
82842,"26/4/14",0,"J",0.8922,"1,113","N",11,22,"G",1,5,11,"R",51537,"N",6,"ZA",0,2,"N",0,"J",0,7,24,15,-1,"N","TX"
82869,"15/5/14",0,"F",1.0006,"548","N",6,25,"E",1,4,11,"Q",34558,"N",5,"XR",0,,"Y",0,"R",0,13,4,21,-1,"N","NJ"
82905,"11/2/13",0,"F",0.9023,"564","N",9,22,"J",1,3,14,"K",6802,"N",5,"XR",0,,"N",0,"R",1,16,4,20,-1,"N","NJ"
82921,"21/4/14",1,"B",0.9153,"935","N",6,22,"J",1,4,11,"Q",23125,"N",6,"ZA",0,2,"N",0,"O",1,11,2,9,-1,"N","CA"
82951,"22/1/15",0,"K",0.887,"1,113","Y",6,22,"G",1,5,11,"Q",36046,"N",8,"ZN",0,,"N",0,"I",1,17,14,5,-1,"N","TX"
82953,"2/8/13",0,"J",0.9691,"1,165","N",2,22,"F",0,3,4,"V",9797,"Y",5,"XB",0,,"N",0,"D",1,10,17,4,-1,"N","TX"
82960,"23/2/13",0,"F",0.9023,"564","N",17,25,"E",1,4,23,"R",27313,"N",6,"XQ",0,,"N",0,"R",1,22,4,18,-1,"N","NJ"
82973,"14/3/15",0,"B",0.9153,"935","N",7,22,"D",0,5,20,"V",12432,"N",-1,"ZA",0,2,"N",0,"O",0,7,2,6,-1,"N","CA"
83058,"4/12/14",0,"F",1.0005,"548","N",10,22,"E",1,3,20,"Q",44211,"N",-1,"XO",0,,"N",0,"R",1,17,4,20,25,"N","NJ"
83085,"25/10/14",0,"B",0.9153,"935","N",5,22,"J",1,3,20,"R",55795,"N",4,"ZA",0,2,"N",0,"O",1,13,2,13,-1,"N","CA"
83103,"17/1/14",0,"F",0.9838,"548","N",5,22,"E",1,4,7,"V",548,"N",5,"XW",0,2,"N",0,"R",1,4,4,17,-1,"N","NJ"
83126,"30/9/14",0,"E",0.9194,"1,487","N",15,22,"F",1,5,11,"P",43040,"N",8,"ZR",0,,"N",0,"J",1,12,11,24,-1,"N","IL"
83171,"20/3/13",1,"E",0.9375,"1,480","N",12,22,"F",1,5,23,"T",35093,"N",5,"ZF",0,,"N",0,"S",1,20,9,23,-1,"Y","IL"
83189,"26/2/14",0,"F",0.9685,"548","N",6,22,"G",0,5,11,"T",47782,"N",-1,"XE",0,,"N",0,"R",1,13,4,19,-1,"N","NJ"
83191,"10/12/14",0,"J",0.887,"1,113","N",5,22,"F",1,4,11,"T",63634,"N",2,"XB",0,,"N",0,"S",1,2,24,14,-1,"N","TX"
83205,"13/2/15",0,"K",0.887,"1,113","Y",4,22,"F",1,5,11,"V",54678,"N",-1,"XJ",0,,"N",0,"J",1,3,25,16,-1,"N","TX"
83211,"11/3/15",0,"K",0.887,"1,113","Y",5,22,"K",0,5,11,"T",22899,"N",-1,"XJ",0,,"N",0,"J",1,4,24,12,-1,"N","TX"
83212,"9/5/15",0,"F",1.0101,"548","N",5,22,"E",1,5,11,"R",2758,"N",-1,"XO",0,,"N",0,"R",1,11,4,17,-1,"N","NJ"
83221,"8/10/13",0,"B",0.9403,"965","N",6,22,"D",0,5,4,"P",62384,"N",6,"ZA",0,2,"N",0,"O",0,9,2,14,-1,"N","CA"
83254,"9/5/13",1,"E",0.9525,"1,480","N",14,22,"A",1,3,16,"V",54646,"N",24,"ZN",0,2,"N",0,"R",1,20,9,24,-1,"N","IL"
83257,"27/6/14",0,"J",0.8928,"1,113","N",16,22,"G",1,5,11,"V",23595,"N",6,"XX",0,,"N",0,"S",1,12,24,15,-1,"N","TX"
83284,"17/7/14",0,"B",0.9153,"935","N",6,22,"D",1,5,11,"Q",65318,"N",-1,"ZA",0,2,"Y",0,"I",1,11,2,12,-1,"N","CA"
83287,"9/1/15",1,"F",1.0005,"548","N",9,22,"E",1,3,20,"T",52921,"N",6,"XR",0,,"N",0,"K",0,19,4,21,-1,"N","NJ"
83319,"4/6/13",0,"E",0.9485,"1,480","N",8,22,"F",1,5,1,"P",25071,"N",6,"ZR",0,,"N",0,"N",1,9,9,25,-1,"N","IL"
83334,"15/4/14",0,"J",0.8922,"1,113","N",25,22,"A",0,5,11,"P",60536,"N",-1,"XM",0,,"N",0,"J",1,12,14,8,-1,"N","TX"
83343,"10/7/14",0,"J",0.8928,"1,113","N",19,22,"G",1,5,11,"Q",40129,"N",5,"ZA",0,2,"Y",0,"J",0,17,14,5,-1,"N","TX"
83417,"5/11/14",0,"J",0.887,"1,113","N",2,22,"F",1,5,11,"T",47216,"N",-1,"XM",0,,"N",0,"D",1,1,14,8,-1,"N","TX"
83430,"22/10/14",0,"F",1.0006,"548","N",3,22,"E",0,5,11,"T",17973,"N",1,"YH",0,,"N",0,"R",1,7,4,17,-1,"N","NJ"
83516,"15/7/13",0,"F",0.9919,"564","N",5,22,"E",0,5,17,"Q",15310,"N",25,"XR",0,,"N",0,"N",0,5,4,17,-1,"N","NJ"
83548,"12/3/15",0,"K",0.887,"1,113","Y",21,22,"G",1,5,11,"Q",3673,"N",-1,"XJ",0,,"N",0,"O",1,25,14,5,-1,"N","TX"
83559,"24/1/15",0,"K",0.887,"1,113","Y",8,22,"F",1,5,11,"R",36931,"N",8,"XR",0,,"N",0,"J",1,7,14,4,-1,"N","TX"
